제품명,카테고리,내용,별점,가격
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,아직 태어나기전이지만 여름아기라 미리 준비해봤어요~~ 만져보니까 시원하고 디자인이 넘나 이뻐요!! 잘 사용해보겠습니다~,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,비비곰 디자인이 너무 귀여워요 ㅎㅎ 베개3종세트 먼저 사서 아기가 사용중인데 같은 디자인 세트로 샀어요 ㅎㅎ 패드인데도 두께가 그리 얇지않아 좋아요 ! 만족합니당 ~~ㅎㅎ,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,오래걸릴줄는 알았지만 너무 오래걸렸어요.. 그래도 더 더워지기전에 와서 다행이네요. 우선 받아보자마자 만져보니까 시원하네요~ 세탁후에 사용해봐야 알겠지만 만족합니다! 디자인도 이뻐요~!,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,디자인도 귀엽고 진짜진짜 시원해요 범퍼침대도 비비엔다라 고민없이 주문했어요 어른용도 구매하고싶은데 사이즈가 없어 아쉬워요,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,올 여름엔 이 아이로 잘 버틸 수 있을 것 같네요. 깔끔하고 디자인도 예쁘고 침대에 딱 맞춤이라 밀리지도 않고 너무 편하고 무엇보다 시원합니다.,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,디자인 이쁘고 귀엽고 원단 찹찹하고 시원해요~ 땀을 아예 안흘리는건 아니지만 전보다 덜흘려요,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,만져보니까 진짜 차갑네요 다른 이불이랑 비교 했을때 확실히 느껴질만큼 시원합니다  디자인도 예쁘고 올여름 체온높은 아기가 시원하게 보낼수 있겠어요,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,"디자인 예쁘고, 시원한 느낌이 좋네요. 아기가 잘 때 시원하고 편하게 잘 수 있을 것 같습니다.",5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,이번 신상 디자인 넘 맘에 들어요. 베페도 다녀왔지만 비비엔다 사려고 기다렸네여. 곰돌이 sooo cute❣️,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,아직사용전이지만 곰돌이가 너무 귀엽고 시원할것 같아요,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,디자인도 예뿌게 진짜 시원하네요^^ 아기가 열이 많은편인데 너무 잘자요~ 면도 부드럽고 좋아요,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,낮잠이불 구매 하고 아이싱 소재가 너무 마음에 들어서 패드도 구매 했어요. 귀여운 곰돌이로 구매 했는데 디자인 마음에 들어요! 별 하나 뺀 이유는 무게감이 좀 나가네요 ㅠ 건조기 돌릴수도 없어서 세탁하는게 조금 아쉽네요. 그래도 올 여름 아이싱과 함께 울 애기 시원하게 보낼수 있을 것 같아요,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,곰돌이가 귀여워요 마음에 들어요^^,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,만지자마자 시원하고 곰돌이도 넘 귀여워요ㅎㅎ,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,시원하고 디자인도 귀여워요!,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,시원하고 좋아요! 곰돌이도 너무 귀여워요,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,시원하고 좋아요! 곰돌이도 너무 귀여워요,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,"지난번에 스퀘어, 이번엔 곰돌이 🐻  넘 귀여워요 시원한건 말해모햏ㅎ",5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,첫 느낌 진짜 정말 시원해요 오래 누워있으면 따뜻해지긴 하지만 그래도 그냥 일반 이불보단 훨씬 시원해요 열 많은 아가 때문에 주문했는데 열 많은 신랑 거도 추가 구매하려고요,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,만지기만 해도 시원하구 디자인도 깔끔하고 맘에들어요!!! 아동용 사이즈도 사서 쓰는데 맘에들어서  이번에 퀸 슈퍼싱글까지 사봤어요~,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,만지기만 해도 시원하구 디자인도 깔끔하고 맘에들어요!!! 애기꺼 사서 썼었는데 너무 맘에들어서 이번에 저희쓸용으로 샀어요!!,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,인견이랑은 차원이 다른 시원함과 부드러움!! 한번써보고 놀랐어요 ~~ 아기도 누워있으면 시원해서 그런지 잠도 잘자는것 같아요 에어컨이나 선풍기바람 조금만 틀어놔도 계속 시원한것 같구요  진짜 오바 쪼금해서  미끄러운 정도로 부드러워요 ㅋㅋㅋ그리고 디자인도 너무 예뻐서 애기 사진찍으면 잘나와요 ㅋㅋ 사이즈 미스인것도 바로바로 교환해주시고 비비엔다 직원들 친절한 응대도 너무 좋습니다,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,"비비언니 최고에요😭🤍 인스타에 아이싱매트 스포하셨을때 DM 보냈는데 2월부터 아이가 목에 땀띠랑 너무 심해서 진물도 나고 그랫거든요ㅠㅠ 이번특가때 구매하고 연락주면 먼저 선출고해주신다고했어요! 근데 또 그러면 구매하신분들께 죄송해서 기다려ㅆ어요!!!!  아이쿠😭 특가방송때  전북 전주에서 전남장흥 왕복5시간거리 운전하면서 잠깐 쉬고 구매해서 퀸사이즈가아니라 잘못선택한 저의실수빼고는 너무좋아요!!!  이번달에 생활비 받으면 퀸으로 하나 더 살꺼에요🤍 다음달은 친정엄마도 선물로 사드리려구요!!!  인견보다 더 시원해요! 매트로 구매해서 두께도 두툼하고  진짜 만지면 깜짝 놀랄정도로 만족해요🤍 선착순도 들어서 예쁜 인견이불도 선물받고! 진짜 너무 저렴하게 좋은상품받았습니다!! 저희아들도 씻고나와서 시원해서 저녁도 안먹고 ㄷㅔ굴데굴 구르고있어요!!!!, 미끄럼방지도 너무좋고! 비비언니최고🤍",5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,시원하구 이쁘구좋네요,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,그레이 깔끔하고 예뻐요!! 확실히 손에 닿는 느낌은 일반 인견쿨매트랑 다르더라고요~ 아기한테 얼마나 효과가 좋을지 기대됩니다:),5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,아이가좋아하는♡ 아이가 열이 많아 땀띠가 너무많이생겨 이거저거알아보던도중 운좋게도 아이싱패드발견했어요^^ 내구성.디자인모두맘에들었는데 거기다 할인까지해서 이불도받을수있었습니다. 기다림의 시간이 있었지만 기다린시간이 아깝지 않을만큼 상품이 너무 좋네요 패드미끄럼방지 잘되있고 소재자체가 고급스럽고 공을많이 들인 제품인지 눈으로만봐도 티가납니다  세탁하고도 금방 마르고. 패드발견한 남편이 패드가 마른거같은데 왜렇게 시원하냐며~~내껀없냐고 하네요 아이도 시원한느낌이좋은지 얼굴을 부비적거리고 잘자고 패드위에서도 잘놀고~~넘나좋습니다~머리에 땀도 줄고 숙면취하는거 같아서 잘산 육아템 넘버원입니다^^   모두모두구입하세요~~~저도하나더구매예정입니다^^,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,배송이 너무 느려서 속이탔지만ㅎ 시원하고좋아요 근데 색감은 아이이불같지가 않네요 신랑이  할머니 이불같다며..그래도 시원하니 만족합니다 가을토퍼도잘썼는데 여름것두 디자인 다양하게 만들어주심 좋을꺼같아요,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,하나 먼저 빨아서 아이들방에 깔아줬는데 기대만큼 막 시원한건 모르겠어요^^;; 기대가 넘 컸나봐요 사이즈는 딱 정사이즈인데 조금씩 더 여유있게 만들어주심 더 좋을것 같단 생각했어요 색깔이나 디자인은 넘 이뻐요^^,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,배송은 아주 느렸지만 상품이 너무나 만족스러워요 잠들면 땀이 많이 나는 아이인데 눈에 띄게 땀이 덜 났어요. 저도 한번 누워봤는데 진짜 누울 때 살에 닿는 느낌이 정말 시원해요. 선풍기나 에어컨 틀면 매트가 너무 차가워요. 남은 무더운 여름 잘 쓰겠습니다~,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,정말 구매하길 잘했어요!  기존 사용하고 있던 쿨매트와는 차원이 다르네요. 닿자마자 정말 시원함을 넘어서 차가워요!  열 많은 우리 딸한테 완전 딱이네요.  촉감도 부드러워서 좋아요. 디자인도 깔끔해서 질리지 않고 쓰기 좋네요 :)   택배 받자마자 세탁하고 하루만에 말라서 바로 낮잠 재우기 전에 깔아두고 써봤는데 정말 만족이에요.   이번 여름 정말 덥다는데 걱정없이 지낼 수 있을 거 같아요 :) ❤️,4,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,"디자인도 깔끔하고 부들부들 시원합니다. 부부 침대용으로 그레이 스퀘어 퀸 사이즈, 아기 범퍼침대용으로 베이지 스퀘어 슈퍼싱글 사이즈 샀는데, 베이지가 더 예뻐요.",5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,"디자인도 깔끔하고 부들부들 시원합니다. 부부 침대용으로 그레이 스퀘어 퀸 사이즈, 아기 범퍼침대용으로 베이지 스퀘어 슈퍼싱글 사이즈 샀는데, 베이지가 더 예뻐요.",5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,너무 시원해요. 핫딜때 사고 넘 좋아서 친정부모님께 사드렸어요. 주문 밀려서 배송이 좀 늦었지만 기능이나 디자인 만족합니다.,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,땀쟁이 딸을 둔 엄마에요! 쿨매트 여러개 가지고 있는데 부드러운 쿨매트도 가지고 싶어서 구매해봤어오 오늘 제가 같이 낮잠을 자봤는데요 진짜 야들야들해요ㅠㅠㅠ 디자인도 비슷한 재질인 타사보다 너무 무난하고 이뻐서 아기침대가 더 이뻐보여요!! 사진 찍어주다 보니 졸려해서 바로 코코 했습니다ㅋㅋㅋ 인견보다 부드럽고 촉촉하고 차가워서 굴러다니면서 자면 정말 꿀잠 잘거 같아용!!!! 인견의 단점을 잘 잡아준 쿨매트에요!!!,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,아기 여름 쿨매트 열심히 알아보던 중 비비엔다 라방하는 거 보고 기다렸다가 냉큼 구매했어요. 기존에 타사 제품 사용중이었는데 비비엔다가 가격대비사이즈도 훨씬 크고 디자인도 깔끔하더라고요. 혹시나 덜 시원하거나 마음에 안들면 어쩌나.. 걱정도 했었는데 괜한 걱정이었어요. 완전 시원합니다. ㅎㅎ 퀸사이즈 거실 아기매트 위에 깔아놓고 쓰려고 샀는데 넓고 큼직해서 아기가 이리 굴러다니고 저리 굴러다녀도 시원하고 좋네요. 뭐 흘려도 그냥 슥 닦으면 잘 닦여서 세탁도 그리 부담스럽지 않아요. 세탁기 돌렸는데 금방 말랐고요. 진짜 가성비 갑 . 괜히 비싼 거 살 필요 없더라고요.,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,"라방때 착한가격에 구매했습니다. 23일 주문하고 26일 받았네요! 빠른배송에 깜짝 놀랐어요! 선착순 500 명에 주는 이불도.... 디자인 랜덤인데. 심플하게 예쁜걸로 왔더라구요 ㅎㅎ 날 더워져서 그냥 주문할까 싶다가 라방 기다린거였는데, 기다린게 너무 보람찼어요!! 비비엔다는 첨 구매해보는데 아이싱쿨패드 뜯자마자 정말 시원하네요!! 에어컨 안틀어도되는 선선한 날씨에 아기들은 그냥자기 약간 애매한데 .. 이 쿨패드 있으면 걱정 없을거같습니다",5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,"딱 만지면 시원하다는 느낌이 바로 들어요 !  모양이 있어서 오돌톨 할줄알았는데 부드러워요 , 아이가 요새 계속 업드려 자는데 안심하고 재우고 있어요 ! 땀흘리는 것도 줄고 베게도 젤리곰 너무 귀엽고 낮은 베게라 8개월 아가가 사용 하기 정말 딱이에요 :-)  오자마자 이불은 세탁 한번 했는데 모양도 그대로고 심지어 건조도 빠르게 되요 ㅎㅎ  이불 먼지에 엄청 예민한데 먼지가 없는 타입이라 저랑 남편꺼도 하나더 신청해서 이번 여름은 시원하게 보내야겠어요 ! 배송 기다렸지만 기다린만큼 만족해요 ❤️  여름이 무조건 강력 추천이에요 개인적으로 요런 재질로 유모차라이너도 나오면 좋을거같아요 !",5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,날씨가 더워 구매했어요. 쿨링감이 좋긴하네요. 부들부들하고요. 색상도 산뜻히고 디자인도 예뻐요~ 오래쓰려고 퀸사이즈ㅜ구매했네여.,5,"95,000"
"비비엔다 진짜 시원한 아이싱 아기 쿨매트 여름 신생아 패드 (유아용, 퀸, 슈퍼싱글 사이즈)",디자인,시원하고 디자인도 괜찮아요~아이가 좋아합니다!,5,"95,000"
